; Sample Rate 44100
; Channels 1
    0.0019954649      -0.86425781 
    0.0020181406      -0.86932373 
    0.0020408163       -0.8706665 
    0.0020634921      -0.86727905 
    0.0020861678      -0.86148071 
    0.0021088435      -0.85333252 
    0.0021315193      -0.84591675 
     0.002154195      -0.83596802 
    0.0021768707      -0.82305908 
    0.0021995465      -0.80490112 
    0.0022222222      -0.78479004 
     0.002244898      -0.76321411 
    0.0022675737      -0.74441528 
    0.0022902494      -0.72433472 
    0.0023129252      -0.70288086 
    0.0023356009      -0.67852783 
    0.0023582766      -0.65161133 
    0.0023809524       -0.6244812 
    0.0024036281      -0.59912109 
    0.0024263039      -0.57299805 
    0.0024489796      -0.54669189 
    0.0024716553      -0.51785278 
    0.0024943311      -0.48791504 
    0.0025170068       -0.4588623 
    0.0025396825      -0.43139648 
    0.0025623583      -0.40643311 
     0.002585034      -0.38146973 
    0.0026077098      -0.35604858 
    0.0026303855      -0.33041382 
    0.0026530612      -0.30355835 
     0.002675737      -0.27871704 
    0.0026984127      -0.25415039 
    0.0027210884      -0.22854614 
    0.0027437642      -0.20046997 
    0.0027664399       -0.1713562 
    0.0027891156      -0.14279175 
    0.0028117914      -0.11569214 
    0.0028344671     -0.091766357 
    0.0028571429      -0.06918335 
    0.0028798186     -0.049682617 
    0.0029024943     -0.031066895 
    0.0029251701     -0.016235352 
    0.0029478458    -0.0045166016 
    0.0029705215     0.0050354004 
    0.0029931973      0.014190674 
     0.003015873      0.026092529 
    0.0030385488      0.039886475 
    0.0030612245       0.05645752 
    0.0030839002      0.071472168 
     0.003106576      0.088195801 
    0.0031292517         0.103302 
    0.0031519274       0.12023926 
    0.0031746032       0.13528442 
    0.0031972789       0.14892578 
    0.0032199546       0.15835571 
    0.0032426304       0.16445923 
    0.0032653061       0.16751099 
    0.0032879819       0.17050171 
    0.0033106576       0.17437744 
    0.0033333333       0.17819214 
    0.0033560091       0.18353271 
    0.0033786848        0.1887207 
    0.0034013605       0.19519043 
    0.0034240363       0.20294189 
     0.003446712       0.21295166 
    0.0034693878       0.22387695 
    0.0034920635       0.23452759 
    0.0035147392       0.24203491 
     0.003537415       0.24966431 
    0.0035600907       0.25506592 
    0.0035827664       0.26254272 
    0.0036054422       0.27008057 
    0.0036281179       0.27902222 
    0.0036507937       0.28616333 
    0.0036734694       0.29345703 
    0.0036961451       0.30004883 
    0.0037188209       0.30822754 
    0.0037414966       0.31750488 
    0.0037641723       0.32647705 
    0.0037868481       0.33444214 
    0.0038095238       0.33996582 
    0.0038321995       0.34524536 
    0.0038548753       0.34939575 
     0.003877551       0.35702515 
    0.0039002268       0.36398315 
    0.0039229025       0.37216187 
    0.0039455782       0.37905884 
     0.003968254       0.38644409 
    0.0039909297        0.3934021 
    0.0040136054       0.40039062 
    0.0040362812       0.40896606 
    0.0040589569       0.41543579 
    0.0040816327        0.4211731 
    0.0041043084       0.42306519 
    0.0041269841        0.4256897 
    0.0041496599       0.42584229 
    0.0041723356       0.42697144 
    0.0041950113       0.42575073 
    0.0042176871       0.42248535 
    0.0042403628       0.41842651 
    0.0042630385       0.41162109 
    0.0042857143       0.40603638 
      0.00430839       0.39938354 
    0.0043310658       0.39227295 
    0.0043537415       0.38412476 
    0.0043764172       0.37481689 
     0.004399093       0.36679077 
    0.0044217687       0.35842896 
    0.0044444444       0.35012817 
    0.0044671202       0.34103394 
    0.0044897959       0.32806396 
    0.0045124717       0.31356812 
    0.0045351474        0.2946167 
    0.0045578231       0.27416992 
    0.0045804989       0.25167847 
    0.0046031746       0.22781372 
    0.0046258503       0.20135498 
    0.0046485261       0.17437744 
    0.0046712018       0.14755249 
    0.0046938776        0.1232605 
    0.0047165533       0.10046387 
     0.004739229      0.077972412 
    0.0047619048      0.056549072 
    0.0047845805       0.03515625 
    0.0048072562      0.012084961 
     0.004829932     -0.010772705 
    0.0048526077     -0.035980225 
    0.0048752834     -0.062042236 
    0.0048979592     -0.090270996 
    0.0049206349      -0.12103271 
    0.0049433107      -0.15060425 
    0.0049659864      -0.18035889 
    0.0049886621      -0.20669556 
    0.0050113379      -0.23193359 
    0.0050340136      -0.25558472 
    0.0050566893      -0.27896118 
    0.0050793651      -0.30194092 
    0.0051020408      -0.32235718 
    0.0051247166       -0.3416748 
    0.0051473923      -0.35870361 
     0.005170068       -0.3767395 
    0.0051927438      -0.39505005 
    0.0052154195      -0.41378784 
    0.0052380952      -0.42953491 
     0.005260771      -0.44308472 
    0.0052834467      -0.45254517 
    0.0053061224      -0.46075439 
    0.0053287982      -0.46795654 
    0.0053514739      -0.47485352 
    0.0053741497      -0.47879028 
    0.0053968254      -0.48257446 
    0.0054195011      -0.48284912 
    0.0054421769      -0.48294067 
    0.0054648526      -0.48196411 
    0.0054875283      -0.48178101 
    0.0055102041      -0.47952271 
    0.0055328798      -0.47390747 
    0.0055555556      -0.46551514 
    0.0055782313      -0.45184326 
     0.005600907      -0.43966675 
    0.0056235828      -0.42324829 
    0.0056462585       -0.4083252 
    0.0056689342      -0.38894653 
      0.00569161      -0.36889648 
    0.0057142857      -0.34732056 
    0.0057369615      -0.32659912 
    0.0057596372      -0.30474854 
    0.0057823129      -0.28387451 
    0.0058049887      -0.25997925 
    0.0058276644      -0.23703003 
    0.0058503401      -0.21185303 
    0.0058730159      -0.18743896 
    0.0058956916      -0.16339111 
    0.0059183673      -0.13891602 
    0.0059410431      -0.11535645 
    0.0059637188     -0.088439941 
    0.0059863946     -0.062713623 
    0.0060090703     -0.034301758 
     0.006031746    -0.0061035156 
    0.0060544218      0.023132324 
    0.0060770975      0.050933838 
    0.0060997732      0.080627441 
     0.006122449       0.10739136 
    0.0061451247       0.13412476 
    0.0061678005       0.15542603 
    0.0061904762       0.17645264 
    0.0062131519        0.1932373 
    0.0062358277       0.21032715 
    0.0062585034       0.22637939 
    0.0062811791       0.24053955 
    0.0063038549       0.25567627 
    0.0063265306       0.26785278 
    0.0063492063       0.28115845 
    0.0063718821       0.29388428 
    0.0063945578       0.30737305 
    0.0064172336       0.31912231 
    0.0064399093       0.32748413 
     0.006462585       0.33279419 
    0.0064852608       0.33657837 
    0.0065079365       0.33816528 
    0.0065306122       0.34014893 
     0.006553288       0.33898926 
    0.0065759637       0.33706665 
    0.0065986395       0.33166504 
    0.0066213152       0.32479858 
    0.0066439909       0.31802368 
    0.0066666667       0.31222534 
    0.0066893424        0.3046875 
    0.0067120181       0.29705811 
    0.0067346939       0.28427124 
    0.0067573696       0.27261353 
    0.0067800454        0.2590332 
    0.0068027211       0.24633789 
    0.0068253968       0.23446655 
    0.0068480726       0.22009277 
    0.0068707483       0.20541382 
     0.006893424       0.18798828 
    0.0069160998       0.17169189 
    0.0069387755       0.15560913 
    0.0069614512       0.14065552 
     0.006984127       0.12405396 
    0.0070068027       0.10617065 
    0.0070294785      0.085876465 
    0.0070521542      0.065338135 
    0.0070748299      0.045806885 
    0.0070975057      0.026611328 
    0.0071201814     0.0083618164 
    0.0071428571     -0.012145996 
    0.0071655329     -0.031555176 
    0.0071882086     -0.050964355 
    0.0072108844     -0.067718506 
    0.0072335601     -0.084136963 
    0.0072562358     -0.099151611 
    0.0072789116      -0.11343384 
    0.0073015873      -0.12747192 
     0.007324263      -0.14025879 
    0.0073469388      -0.15322876 
    0.0073696145      -0.16342163 
    0.0073922902      -0.17340088 
     0.007414966      -0.18170166 
    0.0074376417      -0.18927002 
    0.0074603175      -0.19714355 
    0.0074829932      -0.20431519 
    0.0075056689      -0.21063232 
    0.0075283447      -0.21463013 
    0.0075510204       -0.2192688 
    0.0075736961      -0.22189331 
    0.0075963719      -0.22454834 
    0.0076190476      -0.22399902 
    0.0076417234      -0.22180176 
    0.0076643991      -0.21832275 
    0.0076870748      -0.21243286 
    0.0077097506      -0.20657349 
    0.0077324263      -0.19818115 
     0.007755102      -0.18869019 
    0.0077777778      -0.17990112 
    0.0078004535       -0.1708374 
    0.0078231293      -0.16473389 
     0.007845805      -0.15853882 
    0.0078684807      -0.15310669 
    0.0078911565      -0.14605713 
    0.0079138322      -0.13867188 
    0.0079365079      -0.13040161 
    0.0079591837      -0.12197876 
    0.0079818594      -0.11483765 
    0.0080045351      -0.10803223 
    0.0080272109     -0.099914551 
    0.0080498866     -0.089874268 
    0.0080725624     -0.079864502 
    0.0080952381     -0.072357178 
    0.0081179138     -0.067504883 
    0.0081405896     -0.064483643 
    0.0081632653     -0.060455322 
     0.008185941     -0.055725098 
    0.0082086168     -0.050048828 
    0.0082312925     -0.045318604 
    0.0082539683     -0.042510986 
     0.008276644     -0.041137695 
    0.0082993197     -0.040039062 
    0.0083219955     -0.039306641 
    0.0083446712     -0.038452148 
    0.0083673469     -0.037567139 
    0.0083900227     -0.038574219 
    0.0084126984     -0.039093018 
    0.0084353741     -0.042724609 
    0.0084580499     -0.045593262 
    0.0084807256     -0.046600342 
    0.0085034014     -0.047058105 
    0.0085260771     -0.045654297 
    0.0085487528     -0.046264648 
    0.0085714286     -0.048797607 
    0.0085941043     -0.051940918 
      0.00861678     -0.055053711 
    0.0086394558      -0.05758667 
    0.0086621315     -0.059326172 
    0.0086848073          -0.0625 
     0.008707483     -0.064483643 
    0.0087301587     -0.068084717 
    0.0087528345     -0.069122314 
    0.0087755102     -0.071716309 
    0.0087981859     -0.071746826 
    0.0088208617     -0.070739746 
    0.0088435374     -0.069976807 
    0.0088662132     -0.068786621 
    0.0088888889     -0.068328857 
    0.0089115646     -0.066070557 
    0.0089342404     -0.062683105 
    0.0089569161     -0.057312012 
    0.0089795918     -0.051605225 
    0.0090022676     -0.046508789 
    0.0090249433     -0.042175293 
     0.009047619     -0.037780762 
    0.0090702948     -0.032806396 
    0.0090929705     -0.025665283 
    0.0091156463     -0.018676758 
     0.009138322     -0.010864258 
    0.0091609977    -0.0043029785 
    0.0091836735     0.0023803711 
    0.0092063492      0.010803223 
    0.0092290249      0.018676758 
    0.0092517007      0.028411865 
    0.0092743764      0.038970947 
    0.0092970522      0.050872803 
    0.0093197279      0.061248779 
    0.0093424036      0.070343018 
    0.0093650794      0.079742432 
    0.0093877551      0.090393066 
    0.0094104308      0.099487305 
    0.0094331066       0.11056519 
    0.0094557823       0.11798096 
     0.009478458       0.12698364 
    0.0095011338       0.13369751 
    0.0095238095       0.14031982 
    0.0095464853       0.14691162 
     0.009569161       0.15551758 
    0.0095918367       0.16360474 
    0.0096145125       0.17129517 
    0.0096371882       0.17819214 
    0.0096598639       0.18313599 
    0.0096825397       0.18798828 
    0.0097052154       0.19219971 
    0.0097278912       0.19702148 
    0.0097505669       0.19946289 
    0.0097732426       0.20205688 
    0.0097959184       0.20184326 
    0.0098185941        0.2038269 
    0.0098412698       0.20245361 
    0.0098639456       0.20346069 
    0.0098866213       0.20092773 
    0.0099092971         0.199646 
    0.0099319728       0.19555664 
    0.0099546485       0.19061279 
    0.0099773243       0.18386841 
            0.01        0.1769104 
     0.010022676       0.17138672 
     0.010045351       0.16540527 
     0.010068027       0.15875244 
     0.010090703        0.1512146 
     0.010113379       0.14245605 
     0.010136054       0.13278198 
      0.01015873        0.1237793 
     0.010181406       0.11581421 
     0.010204082       0.10614014 
     0.010226757      0.095001221 
     0.010249433      0.081848145 
     0.010272109      0.069702148 
     0.010294785      0.057067871 
      0.01031746      0.047607422 
     0.010340136      0.037017822 
     0.010362812      0.026519775 
     0.010385488      0.014678955 
     0.010408163    0.00048828125 
     0.010430839     -0.012207031 
     0.010453515     -0.024505615 
      0.01047619     -0.032623291 
     0.010498866     -0.043945312 
     0.010521542     -0.053405762 
     0.010544218     -0.068115234 
     0.010566893      -0.08013916 
     0.010589569     -0.092346191 
     0.010612245      -0.10049438 
     0.010634921      -0.10818481 
     0.010657596      -0.11709595 
     0.010680272      -0.12701416 
     0.010702948      -0.13796997 
     0.010725624      -0.14666748 
     0.010748299      -0.15466309 
     0.010770975      -0.15975952 
     0.010793651      -0.16543579 
     0.010816327      -0.17208862 
     0.010839002      -0.18026733 
     0.010861678      -0.19003296 
     0.010884354      -0.19598389 
     0.010907029      -0.19985962 
     0.010929705      -0.20031738 
     0.010952381       -0.2015686 
     0.010975057      -0.20407104 
     0.010997732      -0.20812988 
     0.011020408       -0.2097168 
     0.011043084      -0.20553589 
      0.01106576      -0.19967651 
     0.011088435      -0.18939209 
     0.011111111      -0.18081665 
     0.011133787       -0.1697998 
     0.011156463      -0.15646362 
     0.011179138      -0.13690186 
     0.011201814      -0.11129761 
      0.01122449     -0.085174561 
     0.011247166     -0.059020996 
     0.011269841     -0.038604736 
     0.011292517     -0.017486572 
     0.011315193     0.0022583008 
